task,classifier,train_fraction,seed,n_train,true_label,predicted_label,count
age,random_forest,0.1,21,1399,twenties,twenties,688
age,hist_gradient_boosting,0.1,21,1399,30+,30+,4
age,hist_gradient_boosting,0.1,21,1399,30+,teens,205
age,hist_gradient_boosting,0.1,21,1399,30+,twenties,312
age,hist_gradient_boosting,0.1,21,1399,teens,30+,2
age,hist_gradient_boosting,0.1,21,1399,teens,teens,814
age,hist_gradient_boosting,0.1,21,1399,teens,twenties,693
age,hist_gradient_boosting,0.1,21,1399,twenties,30+,2
age,hist_gradient_boosting,0.1,21,1399,twenties,teens,644
age,hist_gradient_boosting,0.1,21,1399,twenties,twenties,823
age,xgboost,0.1,21,1399,30+,30+,2
age,xgboost,0.1,21,1399,30+,teens,198
age,xgboost,0.1,21,1399,30+,twenties,321
age,xgboost,0.1,21,1399,teens,30+,3
age,xgboost,0.1,21,1399,teens,teens,877
age,xgboost,0.1,21,1399,teens,twenties,629
age,xgboost,0.1,21,1399,twenties,30+,6
age,xgboost,0.1,21,1399,twenties,teens,623
age,xgboost,0.1,21,1399,twenties,twenties,840
age,mlp,0.1,21,1399,30+,30+,88
age,mlp,0.1,21,1399,30+,teens,152
age,mlp,0.1,21,1399,30+,twenties,281
age,mlp,0.1,21,1399,teens,30+,105
age,mlp,0.1,21,1399,teens,teens,815
age,mlp,0.1,21,1399,teens,twenties,589
age,mlp,0.1,21,1399,twenties,30+,170
age,mlp,0.1,21,1399,twenties,teens,549
age,mlp,0.1,21,1399,twenties,twenties,750
age,logistic_regression,0.1,34,1399,30+,30+,145
age,logistic_regression,0.1,34,1399,30+,teens,145
age,logistic_regression,0.1,34,1399,30+,twenties,231
age,logistic_regression,0.1,34,1399,teens,30+,300
age,logistic_regression,0.1,34,1399,teens,teens,750
age,logistic_regression,0.1,34,1399,teens,twenties,459
age,logistic_regression,0.1,34,1399,twenties,30+,393
age,logistic_regression,0.1,34,1399,twenties,teens,493
age,logistic_regression,0.1,34,1399,twenties,twenties,583
age,random_forest,0.1,34,1399,30+,30+,0
age,random_forest,0.1,34,1399,30+,teens,247
age,random_forest,0.1,34,1399,30+,twenties,274
age,random_forest,0.1,34,1399,teens,30+,0
age,random_forest,0.1,34,1399,teens,teens,1025
age,random_forest,0.1,34,1399,teens,twenties,484
age,random_forest,0.1,34,1399,twenties,30+,0
age,random_forest,0.1,34,1399,twenties,teens,778
age,random_forest,0.1,34,1399,twenties,twenties,691
age,hist_gradient_boosting,0.1,34,1399,30+,30+,1
age,hist_gradient_boosting,0.1,34,1399,30+,teens,234
age,hist_gradient_boosting,0.1,34,1399,30+,twenties,286
age,hist_gradient_boosting,0.1,34,1399,teens,30+,1
age,hist_gradient_boosting,0.1,34,1399,teens,teens,918
age,hist_gradient_boosting,0.1,34,1399,teens,twenties,590
age,hist_gradient_boosting,0.1,34,1399,twenties,30+,4
age,hist_gradient_boosting,0.1,34,1399,twenties,teens,678
age,hist_gradient_boosting,0.1,34,1399,twenties,twenties,787
age,xgboost,0.1,34,1399,30+,30+,1
age,xgboost,0.1,34,1399,30+,teens,220
age,xgboost,0.1,34,1399,30+,twenties,300
age,xgboost,0.1,34,1399,teens,30+,1
age,xgboost,0.1,34,1399,teens,teens,907
age,xgboost,0.1,34,1399,teens,twenties,601
age,xgboost,0.1,34,1399,twenties,30+,5
age,xgboost,0.1,34,1399,twenties,teens,674
age,xgboost,0.1,34,1399,twenties,twenties,790
age,mlp,0.1,34,1399,30+,30+,71
age,mlp,0.1,34,1399,30+,teens,176
age,mlp,0.1,34,1399,30+,twenties,274
age,mlp,0.1,34,1399,teens,30+,87
age,mlp,0.1,34,1399,teens,teens,865
age,mlp,0.1,34,1399,teens,twenties,557
age,mlp,0.1,34,1399,twenties,30+,162
age,mlp,0.1,34,1399,twenties,teens,578
age,mlp,0.1,34,1399,twenties,twenties,729
age,logistic_regression,0.1,55,1399,30+,30+,170
age,logistic_regression,0.1,55,1399,30+,teens,132
age,logistic_regression,0.1,55,1399,30+,twenties,219
age,logistic_regression,0.1,55,1399,teens,30+,275
age,logistic_regression,0.1,55,1399,teens,teens,756
age,logistic_regression,0.1,55,1399,teens,twenties,478
age,logistic_regression,0.1,55,1399,twenties,30+,403
age,logistic_regression,0.1,55,1399,twenties,teens,472
age,logistic_regression,0.1,55,1399,twenties,twenties,594
age,random_forest,0.1,55,1399,30+,30+,0
age,random_forest,0.1,55,1399,30+,teens,265
age,random_forest,0.1,55,1399,30+,twenties,256
age,random_forest,0.1,55,1399,teens,30+,0
age,random_forest,0.1,55,1399,teens,teens,998
age,random_forest,0.1,55,1399,teens,twenties,511
age,random_forest,0.1,55,1399,twenties,30+,0
age,random_forest,0.1,55,1399,twenties,teens,748
age,random_forest,0.1,55,1399,twenties,twenties,721
age,hist_gradient_boosting,0.1,55,1399,30+,30+,2
age,hist_gradient_boosting,0.1,55,1399,30+,teens,228
age,hist_gradient_boosting,0.1,55,1399,30+,twenties,291
age,hist_gradient_boosting,0.1,55,1399,teens,30+,3
age,hist_gradient_boosting,0.1,55,1399,teens,teens,895
age,hist_gradient_boosting,0.1,55,1399,teens,twenties,611
age,hist_gradient_boosting,0.1,55,1399,twenties,30+,0
age,hist_gradient_boosting,0.1,55,1399,twenties,teens,713
age,hist_gradient_boosting,0.1,55,1399,twenties,twenties,756
age,xgboost,0.1,55,1399,30+,30+,0
age,xgboost,0.1,55,1399,30+,teens,186
age,xgboost,0.1,55,1399,30+,twenties,335
age,xgboost,0.1,55,1399,teens,30+,2
age,xgboost,0.1,55,1399,teens,teens,908
age,xgboost,0.1,55,1399,teens,twenties,599
age,xgboost,0.1,55,1399,twenties,30+,3
age,xgboost,0.1,55,1399,twenties,teens,634
age,xgboost,0.1,55,1399,twenties,twenties,832
age,mlp,0.1,55,1399,30+,30+,68
age,mlp,0.1,55,1399,30+,teens,159
age,mlp,0.1,55,1399,30+,twenties,294
age,mlp,0.1,55,1399,teens,30+,120
age,mlp,0.1,55,1399,teens,teens,864
age,mlp,0.1,55,1399,teens,twenties,525
age,mlp,0.1,55,1399,twenties,30+,167
age,mlp,0.1,55,1399,twenties,teens,580
age,mlp,0.1,55,1399,twenties,twenties,722
age,logistic_regression,0.1,89,1399,30+,30+,182
age,logistic_regression,0.1,89,1399,30+,teens,116
age,logistic_regression,0.1,89,1399,30+,twenties,223
age,logistic_regression,0.1,89,1399,teens,30+,245
age,logistic_regression,0.1,89,1399,teens,teens,776
age,logistic_regression,0.1,89,1399,teens,twenties,488
age,logistic_regression,0.1,89,1399,twenties,30+,375
age,logistic_regression,0.1,89,1399,twenties,teens,495
age,logistic_regression,0.1,89,1399,twenties,twenties,599
age,random_forest,0.1,89,1399,30+,30+,0
age,random_forest,0.1,89,1399,30+,teens,215
age,random_forest,0.1,89,1399,30+,twenties,306
age,random_forest,0.1,89,1399,teens,30+,0
age,random_forest,0.1,89,1399,teens,teens,953
age,random_forest,0.1,89,1399,teens,twenties,556
age,random_forest,0.1,89,1399,twenties,30+,0
age,random_forest,0.1,89,1399,twenties,teens,746
age,random_forest,0.1,89,1399,twenties,twenties,723
age,hist_gradient_boosting,0.1,89,1399,30+,30+,5
age,hist_gradient_boosting,0.1,89,1399,30+,teens,197
age,hist_gradient_boosting,0.1,89,1399,30+,twenties,319
age,hist_gradient_boosting,0.1,89,1399,teens,30+,4
age,hist_gradient_boosting,0.1,89,1399,teens,teens,885
age,hist_gradient_boosting,0.1,89,1399,teens,twenties,620
age,hist_gradient_boosting,0.1,89,1399,twenties,30+,2
age,hist_gradient_boosting,0.1,89,1399,twenties,teens,657
age,hist_gradient_boosting,0.1,89,1399,twenties,twenties,810
age,xgboost,0.1,89,1399,30+,30+,4
age,xgboost,0.1,89,1399,30+,teens,175
age,xgboost,0.1,89,1399,30+,twenties,342
age,xgboost,0.1,89,1399,teens,30+,7
age,xgboost,0.1,89,1399,teens,teens,917
age,xgboost,0.1,89,1399,teens,twenties,585
age,xgboost,0.1,89,1399,twenties,30+,3
age,xgboost,0.1,89,1399,twenties,teens,616
age,xgboost,0.1,89,1399,twenties,twenties,850
age,mlp,0.1,89,1399,30+,30+,78
age,mlp,0.1,89,1399,30+,teens,179
age,mlp,0.1,89,1399,30+,twenties,264
age,mlp,0.1,89,1399,teens,30+,186
age,mlp,0.1,89,1399,teens,teens,793
age,mlp,0.1,89,1399,teens,twenties,530
age,mlp,0.1,89,1399,twenties,30+,210
age,mlp,0.1,89,1399,twenties,teens,553
age,mlp,0.1,89,1399,twenties,twenties,706
age,logistic_regression,0.25,13,3498,30+,30+,197
age,logistic_regression,0.25,13,3498,30+,teens,103
age,logistic_regression,0.25,13,3498,30+,twenties,221
age,logistic_regression,0.25,13,3498,teens,30+,263
age,logistic_regression,0.25,13,3498,teens,teens,842
age,logistic_regression,0.25,13,3498,teens,twenties,404
age,logistic_regression,0.25,13,3498,twenties,30+,441
age,logistic_regression,0.25,13,3498,twenties,teens,455
age,logistic_regression,0.25,13,3498,twenties,twenties,573
age,random_forest,0.25,13,3498,30+,30+,0
age,random_forest,0.25,13,3498,30+,teens,227
age,random_forest,0.25,13,3498,30+,twenties,294
age,random_forest,0.25,13,3498,teens,30+,0
age,random_forest,0.25,13,3498,teens,teens,992
age,random_forest,0.25,13,3498,teens,twenties,517
age,random_forest,0.25,13,3498,twenties,30+,0
age,random_forest,0.25,13,3498,twenties,teens,769
age,random_forest,0.25,13,3498,twenties,twenties,700
age,hist_gradient_boosting,0.25,13,3498,30+,30+,6
age,hist_gradient_boosting,0.25,13,3498,30+,teens,203
age,hist_gradient_boosting,0.25,13,3498,30+,twenties,312
age,hist_gradient_boosting,0.25,13,3498,teens,30+,2
age,hist_gradient_boosting,0.25,13,3498,teens,teens,919
age,hist_gradient_boosting,0.25,13,3498,teens,twenties,588
age,hist_gradient_boosting,0.25,13,3498,twenties,30+,2
age,hist_gradient_boosting,0.25,13,3498,twenties,teens,647
age,hist_gradient_boosting,0.25,13,3498,twenties,twenties,820
age,xgboost,0.25,13,3498,30+,30+,3
age,xgboost,0.25,13,3498,30+,teens,172
age,xgboost,0.25,13,3498,30+,twenties,346
age,xgboost,0.25,13,3498,teens,30+,1
age,xgboost,0.25,13,3498,teens,teens,950
age,xgboost,0.25,13,3498,teens,twenties,558
age,xgboost,0.25,13,3498,twenties,30+,5
age,xgboost,0.25,13,3498,twenties,teens,611
age,xgboost,0.25,13,3498,twenties,twenties,853
age,mlp,0.25,13,3498,30+,30+,51
age,mlp,0.25,13,3498,30+,teens,154
age,mlp,0.25,13,3498,30+,twenties,316
age,mlp,0.25,13,3498,teens,30+,68
age,mlp,0.25,13,3498,teens,teens,896
age,mlp,0.25,13,3498,teens,twenties,545
age,mlp,0.25,13,3498,twenties,30+,127
age,mlp,0.25,13,3498,twenties,teens,571
age,mlp,0.25,13,3498,twenties,twenties,771
age,logistic_regression,0.25,21,3498,30+,30+,201
age,logistic_regression,0.25,21,3498,30+,teens,112
age,logistic_regression,0.25,21,3498,30+,twenties,208
age,logistic_regression,0.25,21,3498,teens,30+,273
age,logistic_regression,0.25,21,3498,teens,teens,863
age,logistic_regression,0.25,21,3498,teens,twenties,373
age,logistic_regression,0.25,21,3498,twenties,30+,426
age,logistic_regression,0.25,21,3498,twenties,teens,436
age,logistic_regression,0.25,21,3498,twenties,twenties,607
age,random_forest,0.25,21,3498,30+,30+,0
age,random_forest,0.25,21,3498,30+,teens,238
age,random_forest,0.25,21,3498,30+,twenties,283
age,random_forest,0.25,21,3498,teens,30+,0
age,random_forest,0.25,21,3498,teens,teens,1007
age,random_forest,0.25,21,3498,teens,twenties,502
age,random_forest,0.25,21,3498,twenties,30+,0
age,random_forest,0.25,21,3498,twenties,teens,761
age,random_forest,0.25,21,3498,twenties,twenties,708
age,hist_gradient_boosting,0.25,21,3498,30+,30+,3
age,hist_gradient_boosting,0.25,21,3498,30+,teens,205
age,hist_gradient_boosting,0.25,21,3498,30+,twenties,313
age,hist_gradient_boosting,0.25,21,3498,teens,30+,2
age,hist_gradient_boosting,0.25,21,3498,teens,teens,920
age,hist_gradient_boosting,0.25,21,3498,teens,twenties,587
age,hist_gradient_boosting,0.25,21,3498,twenties,30+,1
age,hist_gradient_boosting,0.25,21,3498,twenties,teens,678
age,hist_gradient_boosting,0.25,21,3498,twenties,twenties,790
age,xgboost,0.25,21,3498,30+,30+,5
age,xgboost,0.25,21,3498,30+,teens,171
age,xgboost,0.25,21,3498,30+,twenties,345
age,xgboost,0.25,21,3498,teens,30+,1
age,xgboost,0.25,21,3498,teens,teens,959
age,xgboost,0.25,21,3498,teens,twenties,549
age,xgboost,0.25,21,3498,twenties,30+,6
age,xgboost,0.25,21,3498,twenties,teens,622
age,xgboost,0.25,21,3498,twenties,twenties,841
age,mlp,0.25,21,3498,30+,30+,54
age,mlp,0.25,21,3498,30+,teens,181
age,mlp,0.25,21,3498,30+,twenties,286
age,mlp,0.25,21,3498,teens,30+,55
age,mlp,0.25,21,3498,teens,teens,926
age,mlp,0.25,21,3498,teens,twenties,528
age,mlp,0.25,21,3498,twenties,30+,100
age,mlp,0.25,21,3498,twenties,teens,580
age,mlp,0.25,21,3498,twenties,twenties,789
age,logistic_regression,0.25,34,3498,30+,30+,202
age,logistic_regression,0.25,34,3498,30+,teens,93
age,logistic_regression,0.25,34,3498,30+,twenties,226
age,logistic_regression,0.25,34,3498,teens,30+,285
age,logistic_regression,0.25,34,3498,teens,teens,804
age,logistic_regression,0.25,34,3498,teens,twenties,420
age,logistic_regression,0.25,34,3498,twenties,30+,478
age,logistic_regression,0.25,34,3498,twenties,teens,452
age,logistic_regression,0.25,34,3498,twenties,twenties,539
age,random_forest,0.25,34,3498,30+,30+,0
age,random_forest,0.25,34,3498,30+,teens,218
age,random_forest,0.25,34,3498,30+,twenties,303
age,random_forest,0.25,34,3498,teens,30+,0
age,random_forest,0.25,34,3498,teens,teens,988
age,random_forest,0.25,34,3498,teens,twenties,521
age,random_forest,0.25,34,3498,twenties,30+,0
age,random_forest,0.25,34,3498,twenties,teens,756
age,random_forest,0.25,34,3498,twenties,twenties,713
age,hist_gradient_boosting,0.25,34,3498,30+,30+,0
age,hist_gradient_boosting,0.25,34,3498,30+,teens,184
age,hist_gradient_boosting,0.25,34,3498,30+,twenties,337
age,hist_gradient_boosting,0.25,34,3498,teens,30+,1
age,hist_gradient_boosting,0.25,34,3498,teens,teens,910
age,hist_gradient_boosting,0.25,34,3498,teens,twenties,598
age,hist_gradient_boosting,0.25,34,3498,twenties,30+,5
age,hist_gradient_boosting,0.25,34,3498,twenties,teens,652
age,hist_gradient_boosting,0.25,34,3498,twenties,twenties,812
age,xgboost,0.25,34,3498,30+,30+,2
age,xgboost,0.25,34,3498,30+,teens,167
age,xgboost,0.25,34,3498,30+,twenties,352
age,xgboost,0.25,34,3498,teens,30+,2
age,xgboost,0.25,34,3498,teens,teens,928
age,xgboost,0.25,34,3498,teens,twenties,579
age,xgboost,0.25,34,3498,twenties,30+,4
age,xgboost,0.25,34,3498,twenties,teens,642
age,xgboost,0.25,34,3498,twenties,twenties,823
age,mlp,0.25,34,3498,30+,30+,72
age,mlp,0.25,34,3498,30+,teens,148
age,mlp,0.25,34,3498,30+,twenties,301
age,mlp,0.25,34,3498,teens,30+,73
age,mlp,0.25,34,3498,teens,teens,868
age,mlp,0.25,34,3498,teens,twenties,568
age,mlp,0.25,34,3498,twenties,30+,120
age,mlp,0.25,34,3498,twenties,teens,565
age,mlp,0.25,34,3498,twenties,twenties,784
age,logistic_regression,0.25,55,3498,30+,30+,184
age,logistic_regression,0.25,55,3498,30+,teens,124
age,logistic_regression,0.25,55,3498,30+,twenties,213
age,logistic_regression,0.25,55,3498,teens,30+,260
age,logistic_regression,0.25,55,3498,teens,teens,851
age,logistic_regression,0.25,55,3498,teens,twenties,398
age,logistic_regression,0.25,55,3498,twenties,30+,452
age,logistic_regression,0.25,55,3498,twenties,teens,476
age,logistic_regression,0.25,55,3498,twenties,twenties,541
age,random_forest,0.25,55,3498,30+,30+,0
age,random_forest,0.25,55,3498,30+,teens,227
age,random_forest,0.25,55,3498,30+,twenties,294
age,random_forest,0.25,55,3498,teens,30+,0
age,random_forest,0.25,55,3498,teens,teens,1009
age,random_forest,0.25,55,3498,teens,twenties,500
age,random_forest,0.25,55,3498,twenties,30+,0
age,random_forest,0.25,55,3498,twenties,teens,752
age,random_forest,0.25,55,3498,twenties,twenties,717
age,hist_gradient_boosting,0.25,55,3498,30+,30+,3
age,hist_gradient_boosting,0.25,55,3498,30+,teens,185
age,hist_gradient_boosting,0.25,55,3498,30+,twenties,333
age,hist_gradient_boosting,0.25,55,3498,teens,30+,2
age,hist_gradient_boosting,0.25,55,3498,teens,teens,887
age,hist_gradient_boosting,0.25,55,3498,teens,twenties,620
age,hist_gradient_boosting,0.25,55,3498,twenties,30+,11
age,hist_gradient_boosting,0.25,55,3498,twenties,teens,666
age,hist_gradient_boosting,0.25,55,3498,twenties,twenties,792
age,xgboost,0.25,55,3498,30+,30+,2
age,xgboost,0.25,55,3498,30+,teens,164
age,xgboost,0.25,55,3498,30+,twenties,355
age,xgboost,0.25,55,3498,teens,30+,3
age,xgboost,0.25,55,3498,teens,teens,958
age,xgboost,0.25,55,3498,teens,twenties,548
age,xgboost,0.25,55,3498,twenties,30+,5
age,xgboost,0.25,55,3498,twenties,teens,628
age,xgboost,0.25,55,3498,twenties,twenties,836
age,mlp,0.25,55,3498,30+,30+,65
age,mlp,0.25,55,3498,30+,teens,165
age,mlp,0.25,55,3498,30+,twenties,291
age,mlp,0.25,55,3498,teens,30+,68
age,mlp,0.25,55,3498,teens,teens,934
age,mlp,0.25,55,3498,teens,twenties,507
age,mlp,0.25,55,3498,twenties,30+,149
age,mlp,0.25,55,3498,twenties,teens,618
age,mlp,0.25,55,3498,twenties,twenties,702
age,logistic_regression,0.25,89,3498,30+,30+,185
age,logistic_regression,0.25,89,3498,30+,teens,124
age,logistic_regression,0.25,89,3498,30+,twenties,212
age,logistic_regression,0.25,89,3498,teens,30+,281
age,logistic_regression,0.25,89,3498,teens,teens,856
age,logistic_regression,0.25,89,3498,teens,twenties,372
age,logistic_regression,0.25,89,3498,twenties,30+,456
age,logistic_regression,0.25,89,3498,twenties,teens,452
age,logistic_regression,0.25,89,3498,twenties,twenties,561
age,random_forest,0.25,89,3498,30+,30+,0
age,random_forest,0.25,89,3498,30+,teens,248
age,random_forest,0.25,89,3498,30+,twenties,273
age,random_forest,0.25,89,3498,teens,30+,0
age,random_forest,0.25,89,3498,teens,teens,1052
age,random_forest,0.25,89,3498,teens,twenties,457
age,random_forest,0.25,89,3498,twenties,30+,0
age,random_forest,0.25,89,3498,twenties,teens,765
age,random_forest,0.25,89,3498,twenties,twenties,704
age,hist_gradient_boosting,0.25,89,3498,30+,30+,2
age,hist_gradient_boosting,0.25,89,3498,30+,teens,225
age,hist_gradient_boosting,0.25,89,3498,30+,twenties,294
age,hist_gradient_boosting,0.25,89,3498,teens,30+,2
age,hist_gradient_boosting,0.25,89,3498,teens,teens,939
age,hist_gradient_boosting,0.25,89,3498,teens,twenties,568
age,hist_gradient_boosting,0.25,89,3498,twenties,30+,5
age,hist_gradient_boosting,0.25,89,3498,twenties,teens,679
age,hist_gradient_boosting,0.25,89,3498,twenties,twenties,785
age,xgboost,0.25,89,3498,30+,30+,4
age,xgboost,0.25,89,3498,30+,teens,174
age,xgboost,0.25,89,3498,30+,twenties,343
age,xgboost,0.25,89,3498,teens,30+,3
age,xgboost,0.25,89,3498,teens,teens,961
age,xgboost,0.25,89,3498,teens,twenties,545
age,xgboost,0.25,89,3498,twenties,30+,5
age,xgboost,0.25,89,3498,twenties,teens,606
age,xgboost,0.25,89,3498,twenties,twenties,858
age,mlp,0.25,89,3498,30+,30+,63
age,mlp,0.25,89,3498,30+,teens,189
age,mlp,0.25,89,3498,30+,twenties,269
age,mlp,0.25,89,3498,teens,30+,89
age,mlp,0.25,89,3498,teens,teens,889
age,mlp,0.25,89,3498,teens,twenties,531
age,mlp,0.25,89,3498,twenties,30+,152
age,mlp,0.25,89,3498,twenties,teens,559
age,mlp,0.25,89,3498,twenties,twenties,758
age,logistic_regression,0.5,13,6997,30+,30+,226
age,logistic_regression,0.5,13,6997,30+,teens,107
age,logistic_regression,0.5,13,6997,30+,twenties,188
age,logistic_regression,0.5,13,6997,teens,30+,263
age,logistic_regression,0.5,13,6997,teens,teens,888
age,logistic_regression,0.5,13,6997,teens,twenties,358
age,logistic_regression,0.5,13,6997,twenties,30+,517
age,logistic_regression,0.5,13,6997,twenties,teens,443
age,logistic_regression,0.5,13,6997,twenties,twenties,509
age,random_forest,0.5,13,6997,30+,30+,0
age,random_forest,0.5,13,6997,30+,teens,219
age,random_forest,0.5,13,6997,30+,twenties,302
age,random_forest,0.5,13,6997,teens,30+,0
age,random_forest,0.5,13,6997,teens,teens,1017
age,random_forest,0.5,13,6997,teens,twenties,492
age,random_forest,0.5,13,6997,twenties,30+,0
age,random_forest,0.5,13,6997,twenties,teens,769
age,random_forest,0.5,13,6997,twenties,twenties,700
age,hist_gradient_boosting,0.5,13,6997,30+,30+,5
age,hist_gradient_boosting,0.5,13,6997,30+,teens,187
age,hist_gradient_boosting,0.5,13,6997,30+,twenties,329
age,hist_gradient_boosting,0.5,13,6997,teens,30+,1
age,hist_gradient_boosting,0.5,13,6997,teens,teens,961
age,hist_gradient_boosting,0.5,13,6997,teens,twenties,547
age,hist_gradient_boosting,0.5,13,6997,twenties,30+,10
age,hist_gradient_boosting,0.5,13,6997,twenties,teens,624
age,hist_gradient_boosting,0.5,13,6997,twenties,twenties,835
age,xgboost,0.5,13,6997,30+,30+,2
age,xgboost,0.5,13,6997,30+,teens,173
age,xgboost,0.5,13,6997,30+,twenties,346
age,xgboost,0.5,13,6997,teens,30+,1
age,xgboost,0.5,13,6997,teens,teens,963
age,xgboost,0.5,13,6997,teens,twenties,545
age,xgboost,0.5,13,6997,twenties,30+,1
age,xgboost,0.5,13,6997,twenties,teens,593
age,xgboost,0.5,13,6997,twenties,twenties,875
age,mlp,0.5,13,6997,30+,30+,42
age,mlp,0.5,13,6997,30+,teens,140
age,mlp,0.5,13,6997,30+,twenties,339
age,mlp,0.5,13,6997,teens,30+,49
age,mlp,0.5,13,6997,teens,teens,927
age,mlp,0.5,13,6997,teens,twenties,533
age,mlp,0.5,13,6997,twenties,30+,107
age,mlp,0.5,13,6997,twenties,teens,587
age,mlp,0.5,13,6997,twenties,twenties,775
age,logistic_regression,0.5,21,6997,30+,30+,222
age,logistic_regression,0.5,21,6997,30+,teens,107
age,logistic_regression,0.5,21,6997,30+,twenties,192
age,logistic_regression,0.5,21,6997,teens,30+,265
age,logistic_regression,0.5,21,6997,teens,teens,895
age,logistic_regression,0.5,21,6997,teens,twenties,349
age,logistic_regression,0.5,21,6997,twenties,30+,502
age,logistic_regression,0.5,21,6997,twenties,teens,442
age,logistic_regression,0.5,21,6997,twenties,twenties,525
age,random_forest,0.5,21,6997,30+,30+,0
age,random_forest,0.5,21,6997,30+,teens,236
age,random_forest,0.5,21,6997,30+,twenties,285
age,random_forest,0.5,21,6997,teens,30+,0
age,random_forest,0.5,21,6997,teens,teens,1021
age,random_forest,0.5,21,6997,teens,twenties,488
age,random_forest,0.5,21,6997,twenties,30+,0
age,random_forest,0.5,21,6997,twenties,teens,764
age,random_forest,0.5,21,6997,twenties,twenties,705
age,hist_gradient_boosting,0.5,21,6997,30+,30+,2
age,hist_gradient_boosting,0.5,21,6997,30+,teens,184
age,hist_gradient_boosting,0.5,21,6997,30+,twenties,335
age,hist_gradient_boosting,0.5,21,6997,teens,30+,4
age,hist_gradient_boosting,0.5,21,6997,teens,teens,941
age,hist_gradient_boosting,0.5,21,6997,teens,twenties,564
age,hist_gradient_boosting,0.5,21,6997,twenties,30+,5
age,hist_gradient_boosting,0.5,21,6997,twenties,teens,628
age,hist_gradient_boosting,0.5,21,6997,twenties,twenties,836
age,xgboost,0.5,21,6997,30+,30+,1
age,xgboost,0.5,21,6997,30+,teens,172
age,xgboost,0.5,21,6997,30+,twenties,348
age,xgboost,0.5,21,6997,teens,30+,2
age,xgboost,0.5,21,6997,teens,teens,967
age,xgboost,0.5,21,6997,teens,twenties,540
age,xgboost,0.5,21,6997,twenties,30+,3
age,xgboost,0.5,21,6997,twenties,teens,596
age,xgboost,0.5,21,6997,twenties,twenties,870
age,mlp,0.5,21,6997,30+,30+,45
age,mlp,0.5,21,6997,30+,teens,158
age,mlp,0.5,21,6997,30+,twenties,318
age,mlp,0.5,21,6997,teens,30+,43
age,mlp,0.5,21,6997,teens,teens,918
age,mlp,0.5,21,6997,teens,twenties,548
age,mlp,0.5,21,6997,twenties,30+,95
age,mlp,0.5,21,6997,twenties,teens,563
age,mlp,0.5,21,6997,twenties,twenties,811
age,logistic_regression,0.5,34,6997,30+,30+,209
age,logistic_regression,0.5,34,6997,30+,teens,113
age,logistic_regression,0.5,34,6997,30+,twenties,199
age,logistic_regression,0.5,34,6997,teens,30+,279
age,logistic_regression,0.5,34,6997,teens,teens,865
age,logistic_regression,0.5,34,6997,teens,twenties,365
age,logistic_regression,0.5,34,6997,twenties,30+,473
age,logistic_regression,0.5,34,6997,twenties,teens,442
age,logistic_regression,0.5,34,6997,twenties,twenties,554
age,random_forest,0.5,34,6997,30+,30+,0
age,random_forest,0.5,34,6997,30+,teens,235
age,random_forest,0.5,34,6997,30+,twenties,286
age,random_forest,0.5,34,6997,teens,30+,0
age,random_forest,0.5,34,6997,teens,teens,999
age,random_forest,0.5,34,6997,teens,twenties,510
age,random_forest,0.5,34,6997,twenties,30+,0
age,random_forest,0.5,34,6997,twenties,teens,736
age,random_forest,0.5,34,6997,twenties,twenties,733
age,hist_gradient_boosting,0.5,34,6997,30+,30+,1
age,hist_gradient_boosting,0.5,34,6997,30+,teens,186
age,hist_gradient_boosting,0.5,34,6997,30+,twenties,334
age,hist_gradient_boosting,0.5,34,6997,teens,30+,1
age,hist_gradient_boosting,0.5,34,6997,teens,teens,911
age,hist_gradient_boosting,0.5,34,6997,teens,twenties,597
age,hist_gradient_boosting,0.5,34,6997,twenties,30+,4
age,hist_gradient_boosting,0.5,34,6997,twenties,teens,642
age,hist_gradient_boosting,0.5,34,6997,twenties,twenties,823
age,xgboost,0.5,34,6997,30+,30+,2
age,xgboost,0.5,34,6997,30+,teens,171
age,xgboost,0.5,34,6997,30+,twenties,348
age,xgboost,0.5,34,6997,teens,30+,1
age,xgboost,0.5,34,6997,teens,teens,966
age,xgboost,0.5,34,6997,teens,twenties,542
age,xgboost,0.5,34,6997,twenties,30+,3
age,xgboost,0.5,34,6997,twenties,teens,590
age,xgboost,0.5,34,6997,twenties,twenties,876
age,mlp,0.5,34,6997,30+,30+,58
age,mlp,0.5,34,6997,30+,teens,152
age,mlp,0.5,34,6997,30+,twenties,311
age,mlp,0.5,34,6997,teens,30+,58
age,mlp,0.5,34,6997,teens,teens,896
age,mlp,0.5,34,6997,teens,twenties,555
age,mlp,0.5,34,6997,twenties,30+,107
age,mlp,0.5,34,6997,twenties,teens,549
age,mlp,0.5,34,6997,twenties,twenties,813
age,logistic_regression,0.5,55,6997,30+,30+,229
age,logistic_regression,0.5,55,6997,30+,teens,108
age,logistic_regression,0.5,55,6997,30+,twenties,184
age,logistic_regression,0.5,55,6997,teens,30+,262
age,logistic_regression,0.5,55,6997,teens,teens,885
age,logistic_regression,0.5,55,6997,teens,twenties,362
age,logistic_regression,0.5,55,6997,twenties,30+,508
age,logistic_regression,0.5,55,6997,twenties,teens,457
age,logistic_regression,0.5,55,6997,twenties,twenties,504
age,random_forest,0.5,55,6997,30+,30+,0
age,random_forest,0.5,55,6997,30+,teens,235
age,random_forest,0.5,55,6997,30+,twenties,286
